,title_pt,title_en,title_polarity,title_subjectivity,sentiment_class
575,excelente,great,0.8,0.75,positive
576,produto qualidade,product quality,0.0,0.0,neutral
577,capa bicicleta,bicycle cape,0.0,0.0,neutral
578,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
579,perfeita,perfect,1.0,1.0,positive
580,recomendo,I recommend,0.0,0.0,neutral
581,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
582,bom,bom,0.4,0.0,positive
583,ótimo,excellent,1.0,1.0,positive
584,produto errado,wrong product,-0.5,0.9,negative
585,recomendo,I recommend,0.0,0.0,neutral
586,loja ótima,great store,0.8,0.75,positive
587,recomendo,I recommend,0.0,0.0,neutral
588,recomendo,I recommend,0.0,0.0,neutral
589,recomendo,I recommend,0.0,0.0,neutral
590,ótimo,excellent,1.0,1.0,positive
591,recomendo,I recommend,0.0,0.0,neutral
592,esperava,expected,-0.1,0.4,negative
593,satisfeito,pleased,0.5,1.0,positive
594,tudo conformes,all compliant,0.0,0.0,neutral
595,ótimo,excellent,1.0,1.0,positive
596,máximo super recomen,maximum super recommend,0.3333333333333333,0.6666666666666666,positive
597,medio,medium,0.0,0.0,neutral
598,perfeito igual foto,perfect like photo,1.0,1.0,positive
599,recebi produto,I received product,0.0,0.0,neutral
600,bom,bom,0.4,0.0,positive
601,eficiência,efficiency,0.0,0.0,neutral
602,cor entregue errada,color delivered wrong,-0.5,0.9,negative
603,ótimo,excellent,1.0,1.0,positive
604,entrega prazo,delivery deadline,0.0,0.0,neutral
605,bom,bom,0.4,0.0,positive
606,pessimo,very bad,-0.9099999999999998,0.8666666666666667,negative
607,produto cores erradas,product wrong colors,-0.5,0.9,negative
608,recebi produto,I received product,0.0,0.0,neutral
609,nota,use,0.0,0.0,neutral
610,satisfeito,pleased,0.5,1.0,positive
611,recomendo,I recommend,0.0,0.0,neutral
612,bom,bom,0.4,0.0,positive
613,recomendo,I recommend,0.0,0.0,neutral
614,excelente,great,0.8,0.75,positive
615,insatisfação,dissatisfaction,0.0,0.0,neutral
616,otima,kidnaps,0.0,0.0,neutral
617,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
618,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
619,elogio,praise,0.0,0.0,neutral
620,produto cor diferente,different color product,0.0,0.6,neutral
621,satisfação garantida,satisfaction Guaranteed,0.0,0.0,neutral
622,corretos,correct,0.0,0.0,neutral
623,ótimo,excellent,1.0,1.0,positive
624,produto divergente,divergent product,0.0,0.0,neutral
625,excelente compra,excellent buy,1.0,1.0,positive
626,recomendo,I recommend,0.0,0.0,neutral
627,entrega perfeita,perfect delivery,1.0,1.0,positive
628,recomendo,I recommend,0.0,0.0,neutral
629,otimo,great,0.8,0.75,positive
630,bom,bom,0.4,0.0,positive
631,entrega errada,wrong delivery,-0.5,0.9,negative
632,ótimo atendimento,great service,0.8,0.75,positive
633,ótimo vendedor,great seller,0.8,0.75,positive
634,,,,,0
635,recomendo,I recommend,0.0,0.0,neutral
636,recebi produto,I received product,0.0,0.0,neutral
637,chegou quebrada,arrived broken,-0.4,0.4,negative
638,zero,zero,0.0,0.0,neutral
639,recebi produto,I received product,0.0,0.0,neutral
640,bom,bom,0.4,0.0,positive
641,super recomendado,highly recommended,0.16,0.5399999999999999,neutral
642,excelente,great,0.8,0.75,positive
643,produto frágil,fragile product,0.0,0.5,neutral
644,ótimo,excellent,1.0,1.0,positive
645,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
646,recomendo,I recommend,0.0,0.0,neutral
647,ótimo,excellent,1.0,1.0,positive
648,excelente,great,0.8,0.75,positive
649,boa,boa,0.4,0.0,positive
650,,,,,0
651,tudo certo,all right,0.2857142857142857,0.5357142857142857,neutral
652,satisfeito,pleased,0.5,1.0,positive
653,ruim,roomy,0.0,0.0,neutral
654,recomendo,I recommend,0.0,0.0,neutral
655,zero,zero,0.0,0.0,neutral
656,ótima parceira,great partner,0.8,0.75,positive
657,produto pendente,pending product,0.0,0.0,neutral
658,facil troca,easy exchange,0.43333333333333335,0.8333333333333334,positive
659,ótimo,excellent,1.0,1.0,positive
660,falar c atendente sac,talk to the attendant,0.2,0.4,neutral
661,recomendo,I recommend,0.0,0.0,neutral
662,recomendo,I recommend,0.0,0.0,neutral
663,tudo certo,all right,0.2857142857142857,0.5357142857142857,neutral
664,auto transformador,auto transformer,0.0,0.0,neutral
665,bom,bom,0.4,0.0,positive
666,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
667,entrega super rápida,super fast delivery,0.26666666666666666,0.6333333333333333,neutral
668,ótimo satisfeito,great satisfied,0.65,0.875,positive
669,bom,bom,0.4,0.0,positive
670,plenamente satisfeita,fully satisfied,0.5,1.0,positive
671,avarias produto,product malfunctions,0.0,0.0,neutral
672,rápido,fast,0.2,0.6,neutral
673,produto fraco,weak product,-0.375,0.625,negative
674,recomendo,I recommend,0.0,0.0,neutral
675,entrega rápida,fast delivery,0.2,0.6,neutral
676,otimo,great,0.8,0.75,positive
677,lindas,beautiful,0.85,1.0,positive
678,satisfeita,satisfied,0.5,1.0,positive
679,recomendo,I recommend,0.0,0.0,neutral
680,adorei,I loved it,0.7,0.8,positive
681,chegou parcial,arrived partial,-0.1,0.3,negative
682,recebi comprei,received bought,0.0,0.0,neutral
683,produto defeito,defect product,0.0,0.0,neutral
684,recomendo,I recommend,0.0,0.0,neutral
685,otimo,great,0.8,0.75,positive
686,ruin,ruin,0.0,0.0,neutral
687,recomendado,recommended,0.0,0.0,neutral
688,recomendo,I recommend,0.0,0.0,neutral
689,otimo,great,0.8,0.75,positive
690,vcs precisam melhorar,you need to improve,0.0,0.0,neutral
691,parabéns equipe,congratulations team,0.0,0.0,neutral
692,gostei,I liked,0.6,0.8,positive
693,ótimo,excellent,1.0,1.0,positive
694,bom,bom,0.4,0.0,positive
695,relógio bom,good watch,0.7,0.6000000000000001,positive
696,ok,ok,0.5,0.5,positive
697,tudo certo,all right,0.2857142857142857,0.5357142857142857,neutral
698,ruim,roomy,0.0,0.0,neutral
699,tapete nao serve,carpet does not fit,-0.2,0.4,negative
700,ótimo,excellent,1.0,1.0,positive
701,produto bom,good product,0.7,0.6000000000000001,positive
702,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
703,recomendo,I recommend,0.0,0.0,neutral
704,eficiência,efficiency,0.0,0.0,neutral
705,recomendo,I recommend,0.0,0.0,neutral
706,negativo,negative,-0.3,0.4,negative
707,excelente,great,0.8,0.75,positive
708,otimo,great,0.8,0.75,positive
709,ótima,excellent,1.0,1.0,positive
710,respeitem cliente,respect customer,0.0,0.0,neutral
711,ótimo produto,great product,0.8,0.75,positive
712,produto bom,good product,0.7,0.6000000000000001,positive
713,recomendo,I recommend,0.0,0.0,neutral
714,entrega,delivery,0.0,0.0,neutral
715,recomendo,I recommend,0.0,0.0,neutral
716,recebi colcha fanta,I received fanta quilt,0.0,0.0,neutral
717,funciona,it works,0.0,0.0,neutral
718,lannister parabéns,lannister parabens,0.0,0.0,neutral
719,produto diferente foto,different product photo,0.0,0.6,neutral
720,falta,lack,0.0,0.0,neutral
721,ótimo,excellent,1.0,1.0,positive
722,ótimo,excellent,1.0,1.0,positive
723,lojas lannister melh,lojas lannister melh,0.0,0.0,neutral
724,recomendo,I recommend,0.0,0.0,neutral
725,excelente,great,0.8,0.75,positive
726,adipômetro sanny,adipômetro sanny,0.0,0.0,neutral
727,bom produto,good product,0.7,0.6000000000000001,positive
728,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
729,otims,otims,0.0,0.0,neutral
730,maravilhoso,amazing,0.6000000000000001,0.9,positive
731,erro produto,product error,0.0,0.0,neutral
732,,,,,0
733,chegou antes prazo,arrived before deadline,0.0,0.0,neutral
734,ótimo produto,great product,0.8,0.75,positive
735,otimoo,it's okay,0.5,0.5,positive
736,recomendo,I recommend,0.0,0.0,neutral
737,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
738,excelente,great,0.8,0.75,positive
739,chegou prazo,deadline has arrived,0.0,0.0,neutral
740,ótimo,excellent,1.0,1.0,positive
741,recomendo,I recommend,0.0,0.0,neutral
742,produto excelente,excellent product,1.0,1.0,positive
743,bom,bom,0.4,0.0,positive
744,top,top,0.5,0.5,positive
745,ruim,roomy,0.0,0.0,neutral
746,grau incorretp,incorrect degree,0.0,0.0,neutral
747,ótimo custo benefício,great value for money,0.8,0.75,positive
748,bom,bom,0.4,0.0,positive
749,perfeito,Perfect,1.0,1.0,positive
750,bom,bom,0.4,0.0,positive
751,excelente,great,0.8,0.75,positive
752,excelente,great,0.8,0.75,positive
753,bom,bom,0.4,0.0,positive
754,ótima,excellent,1.0,1.0,positive
755,recomendo,I recommend,0.0,0.0,neutral
756,ruim,roomy,0.0,0.0,neutral
757,carregador baterias,battery charger,0.0,0.0,neutral
758,super recomendado,highly recommended,0.16,0.5399999999999999,neutral
759,recomendo,I recommend,0.0,0.0,neutral
760,bom vendedor,Good salesman,0.7,0.6000000000000001,positive
761,,,,,0
762,ok,ok,0.5,0.5,positive
763,produto falsificado,counterfeit product,0.0,0.0,neutral
764,perfeito,Perfect,1.0,1.0,positive
765,recomemndo,I recommend,0.0,0.0,neutral
766,super recomendado,highly recommended,0.16,0.5399999999999999,neutral
767,recomendo sim,yes I recommend,0.0,0.0,neutral
768,ótimo,excellent,1.0,1.0,positive
769,comprometimento,commitment,0.0,0.0,neutral
770,boa,boa,0.4,0.0,positive
771,bom,bom,0.4,0.0,positive
772,cartucho tinta hp,hp ink cartridge,0.0,0.0,neutral
773,produto defeito,defect product,0.0,0.0,neutral
774,excelente,great,0.8,0.75,positive
775,recomendo,I recommend,0.0,0.0,neutral
776,,,,,0
777,,,,,0
778,ótimo,excellent,1.0,1.0,positive
779,entrega rápida,fast delivery,0.2,0.6,neutral
780,comprei dois recebi,I bought two I received,0.0,0.0,neutral
781,aprovado,approved,0.0,0.0,neutral
782,antes,before,0.0,0.0,neutral
783,ruim,roomy,0.0,0.0,neutral
784,resolva problema,solve problem,0.0,0.0,neutral
785,excelente,great,0.8,0.75,positive
786,aprovado,approved,0.0,0.0,neutral
787,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
788,loja séria entregador,serious store delivery man,-0.3333333333333333,0.6666666666666666,negative
789,excelente,great,0.8,0.75,positive
790,recebi produto antes,I received product before,0.0,0.0,neutral
791,saia cama,bed skirt,0.0,0.0,neutral
792,excelente produto,excellent product,1.0,1.0,positive
793,ótimo,excellent,1.0,1.0,positive
794,,,,,0
795,satisfeito,pleased,0.5,1.0,positive
796,maravilhoso,amazing,0.6000000000000001,0.9,positive
797,ótimo,excellent,1.0,1.0,positive
798,satisfeita,satisfied,0.5,1.0,positive
799,ótimo,excellent,1.0,1.0,positive
800,bom recomendo,good recommend,0.7,0.6000000000000001,positive
801,top,top,0.5,0.5,positive
802,excelente serviço,excellent service,1.0,1.0,positive
803,veio so,just came,0.0,0.0,neutral
804,produto defeito,defect product,0.0,0.0,neutral
805,otimo,great,0.8,0.75,positive
806,bom,bom,0.4,0.0,positive
807,recomendavel,recommendable,0.0,0.0,neutral
808,aprovadíssimo recomendo,I highly recommend,0.16,0.5399999999999999,neutral
809,controle remoto,Remote Control,-0.1,0.2,negative
810,recomendo,I recommend,0.0,0.0,neutral
811,pedido entregue,order delivered,0.0,0.0,neutral
812,bom,bom,0.4,0.0,positive
813,recomendo,I recommend,0.0,0.0,neutral
814,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
815,relógio casio feminino,women's casio watch,0.0,0.0,neutral
816,atrasado,late,-0.3,0.6,negative
817,,,,,0
818,faltando produto,missing product,-0.2,0.05,negative
819,recomendo,I recommend,0.0,0.0,neutral
820,excelente produto,excellent product,1.0,1.0,positive
821,farol led,led headlight,0.0,0.0,neutral
822,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
823,média,average,-0.15,0.39999999999999997,negative
824,ótimo,excellent,1.0,1.0,positive
825,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
826,nota,use,0.0,0.0,neutral
827,repeti compra,repeat purchase,0.0,0.0,neutral
828,produto errado,wrong product,-0.5,0.9,negative
829,parece tudo correto,everything seems correct,0.0,0.0,neutral
830,produto errado,wrong product,-0.5,0.9,negative
831,ainda recebi,I still received,0.0,0.0,neutral
832,ruim,roomy,0.0,0.0,neutral
833,mercadoria entregue,goods delivered,0.0,0.0,neutral
834,tudo ok,everything is OK,0.5,0.5,positive
835,otimo,great,0.8,0.75,positive
836,recomendo,I recommend,0.0,0.0,neutral
837,recomendo,I recommend,0.0,0.0,neutral
838,recebido,Received,0.0,0.0,neutral
839,ótimo produto,great product,0.8,0.75,positive
840,bom rápido,good fast,0.44999999999999996,0.6000000000000001,positive
841,produto qualidade ruim,bad quality product,-0.6999999999999998,0.6666666666666666,negative
842,excelente parceiro,excellent partner,1.0,1.0,positive
843,bom,bom,0.4,0.0,positive
844,recomendado,recommended,0.0,0.0,neutral
845,bom,bom,0.4,0.0,positive
846,nota,use,0.0,0.0,neutral
847,otimo,great,0.8,0.75,positive
848,,,,,0
849,bom,bom,0.4,0.0,positive
850,,,,,0
851,faltando peça,missing piece,-0.2,0.05,negative
852,produto errado,wrong product,-0.5,0.9,negative
853,nada comprei,I bought nothing,0.0,0.0,neutral
854,ok,ok,0.5,0.5,positive
855,ruim,roomy,0.0,0.0,neutral
856,,,,,0
857,ótimo,excellent,1.0,1.0,positive
858,recomendo,I recommend,0.0,0.0,neutral
859,recomendo,I recommend,0.0,0.0,neutral
860,cortador garrafas vidr,glass bottle cutter,0.0,0.0,neutral
861,máximo,maximum,0.0,0.0,neutral
862,media,media,0.0,0.0,neutral
863,bom,bom,0.4,0.0,positive
864,top,top,0.5,0.5,positive
865,pessimo,very bad,-0.9099999999999998,0.8666666666666667,negative
866,excelente,great,0.8,0.75,positive
867,recomendo,I recommend,0.0,0.0,neutral
868,chegou,has arrived,0.0,0.0,neutral
869,nao gostei,did not like,0.0,0.0,neutral
870,ótimo,excellent,1.0,1.0,positive
871,excelente,great,0.8,0.75,positive
872,excelente,great,0.8,0.75,positive
873,bom,bom,0.4,0.0,positive
874,zero,zero,0.0,0.0,neutral
875,entregas demorada,long deliveries,-0.05,0.4,negative
876,entrega prazo,delivery deadline,0.0,0.0,neutral
877,pelicula quebrada,broken movie,-0.4,0.4,negative
878,excelente compra,excellent buy,1.0,1.0,positive
879,recomendo,I recommend,0.0,0.0,neutral
880,boa,boa,0.4,0.0,positive
881,ótimo,excellent,1.0,1.0,positive
882,entrega prazo,delivery deadline,0.0,0.0,neutral
883,boa,boa,0.4,0.0,positive
884,excelente,great,0.8,0.75,positive
885,recomendo,I recommend,0.0,0.0,neutral
886,recomendo otimo,I recommend great,0.8,0.75,positive
887,ótimo,excellent,1.0,1.0,positive
888,recomendo,I recommend,0.0,0.0,neutral
889,baixa qualidade,low quality,0.0,0.3,neutral
890,entregou rapidinho,delivered quickly,0.3333333333333333,0.5,positive
891,ok,ok,0.5,0.5,positive
892,bom,bom,0.4,0.0,positive
893,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
894,otimo,great,0.8,0.75,positive
895,excelente,great,0.8,0.75,positive
896,telefone celular,cell phone,0.0,0.0,neutral
897,cor incorreta,incorrect color,0.0,0.0,neutral
898,infelizmente trava,unfortunately hangs,-0.5,1.0,negative
899,excelente,great,0.8,0.75,positive
900,bom,bom,0.4,0.0,positive
901,pessimo,very bad,-0.9099999999999998,0.8666666666666667,negative
902,veio nada ainda,nothing came yet,0.0,0.0,neutral
903,descriçao produto inco,product description inco,0.0,0.0,neutral
904,recebi,I received,0.0,0.0,neutral
905,bom,bom,0.4,0.0,positive
906,satisfatório,satisfactory,0.0,0.0,neutral
907,bom,bom,0.4,0.0,positive
908,lanerna diferente,different lanerna,0.0,0.6,neutral
909,recomendo,I recommend,0.0,0.0,neutral
910,frágil,fragile,0.0,0.5,neutral
911,boa,boa,0.4,0.0,positive
912,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
913,lindo tapete,beautiful rug,0.85,1.0,positive
914,cortina sala,room curtain,0.0,0.0,neutral
915,perfeito,Perfect,1.0,1.0,positive
916,,,,,0
917,positivo,positive,0.22727272727272727,0.5454545454545454,neutral
918,satisfeita,satisfied,0.5,1.0,positive
919,bom,bom,0.4,0.0,positive
920,entrega rapida,fast delivery,0.2,0.6,neutral
921,boa,boa,0.4,0.0,positive
922,recebi pedido todo,I received all order,0.0,0.0,neutral
923,ótimo,excellent,1.0,1.0,positive
924,entrega super rápida,super fast delivery,0.26666666666666666,0.6333333333333333,neutral
925,conforme descrição praz,as per description deadline,0.0,0.0,neutral
926,fácil prático justo,easy practical fair,0.5666666666666667,0.8666666666666667,positive
927,recomendo,I recommend,0.0,0.0,neutral
928,casa cachorro gato,house puppy cat,0.0,0.0,neutral
929,estrelas,stars,0.0,0.0,neutral
930,funcional,functional,0.0,0.0,neutral
931,excelente,great,0.8,0.75,positive
932,adorei,I loved it,0.7,0.8,positive
933,ótimo,excellent,1.0,1.0,positive
934,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
935,presente,gift,0.0,0.0,neutral
936,funcional,functional,0.0,0.0,neutral
937,horrivel qualidade,horrible quality,-1.0,1.0,negative
938,decepcionada,disappointed,-0.75,0.75,negative
939,recomendo todos,I recommend everyone,0.0,0.0,neutral
940,estrelas,stars,0.0,0.0,neutral
941,recomendo,I recommend,0.0,0.0,neutral
942,bom,bom,0.4,0.0,positive
943,falso,false,-0.4000000000000001,0.6,negative
944,bom,bom,0.4,0.0,positive
945,excelente,great,0.8,0.75,positive
946,decepcionado,disappointed,-0.75,0.75,negative
947,show,show,0.0,0.0,neutral
948,excelente,great,0.8,0.75,positive
949,ótimo,excellent,1.0,1.0,positive
950,ótimo,excellent,1.0,1.0,positive
951,recomendo,I recommend,0.0,0.0,neutral
952,bom,bom,0.4,0.0,positive
953,recomendadissimoooo,highly recommended,0.16,0.5399999999999999,neutral
954,última compra,last purchase,0.0,0.06666666666666667,neutral
955,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
956,atraso entrega,delay delivery,0.0,0.0,neutral
957,recomendo,I recommend,0.0,0.0,neutral
958,quero devolução,I want refund,0.0,0.0,neutral
959,,,,,0
960,gracielma,gracielma,0.0,0.0,neutral
961,tecido fino,up to tecido,0.0,0.0,neutral
962,solicitei cancelamento,I requested cancellation,0.0,0.0,neutral
963,bom,bom,0.4,0.0,positive
964,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
965,produto pirata,pirated product,0.0,0.0,neutral
966,excelente,great,0.8,0.75,positive
967,produto bom,good product,0.7,0.6000000000000001,positive
968,boa,boa,0.4,0.0,positive
969,bebê,drinks,0.0,0.0,neutral
970,entrega ok produto errado,delivery ok wrong product,0.0,0.7,neutral
971,satisfação garantida,satisfaction Guaranteed,0.0,0.0,neutral
972,excelente,great,0.8,0.75,positive
